Sl. No.,Test.Set.Name,Test.Name,Test.Id,Req.Id,Requirement.Name,LastCycleID,LastCycle.1.Runstatus,RegWt,ReqSize,ReqQuality,ActualResult,PredictedResult
1526,CR 5986_040_IT_WS_ Arrival Flight Progress_ Manifest,[1]CR 5986_040_IT_WS_ Arrival Flight Progress_ Manifest_ Verify the Manifest Details_ Incoming BMM_ Multiple HOLDs,56995,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,7,0,0,3,1,0,0
1527,CR 5986_040_IT_WS_ Arrival Flight Progress_ Manifest,[1]CR 5986_043_IT_WS_ Arrival Flight Progress_ Manifest_ Verify the Sorting in BHE Section_ Positioned n Un positioned BHE,56998,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,7,0,0,3,1,0,0
1528,CR 5986_040_IT_WS_ Arrival Flight Progress_ Manifest,[1]CR 5986_044_IT_WS_ Arrival Flight Progress_ Manifest_ Verify the Sorting in Bag Section,56999,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,7,0,0,3,1,0,0
1529,CR 5986_045_IT_WS_ Arrival Flight Progress_Manifest,[1]CR 5986_045_IT_WS_ Arrival Flight Progress_ Verify the flight details at Current View and At Flight Arrival View,57000,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,6,0,0,3,1,0,0
1530,CR 5986_037_046__IT_WS_ Arrival Flight Progress_ Manifest,[1]CR 5986_046_IT_WS_ Arrival Flight Progress_ Manifest_ Verify the Manifest Details_ Incoming BMM_ Positioned and Un positioned BHE_ Historical Range,57001,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1531,CR 5986_038_039_047_IT_WS_ Arrival Flight Progress_ Manifest,[1]CR 5986_047_IT_WS_ Arrival Flight Progress_ Manifest_ Verify the Manifest Details_ Outstation BPM_ Positioned and Un positioned BHE_ Terminating Bags_Historical Range,57002,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,7,0,0,3,1,0,0
1532,CR 5986_038_039_047_IT_WS_ Arrival Flight Progress_ Manifest,[1]CR 5986_048_IT_WS_ Arrival Flight Progress_ Manifest_ Verify the functionality of control dropdown options,57003,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,7,0,0,3,1,0,0
1533,ARFP_Transfer_History1,[1]CR 5986_049_IT_WS_Arrival Flight Progress_ Transfer_ Verify the GUI Validation of the screen,57004,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1534,ARFP_Transfer_History1,[1]CR 5986_050_IT_WS_Arrival Flight Progress_ Transfer_ Verify the Navigation and Back button between Bag Enquiry and Transfer screen,57005,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1535,ARFP_Transfer_History1,[1]CR 5986_051_IT_WS_Arrival Flight Progress_ Transfer_ Verify the bag count when transfer bags are created through Transfer BSM,57006,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1536,ARFP_Transfer_History1,[1]CR 5986_052_IT_WS_Arrival Flight Progress_ Transfer_ Verify the bag count when transfer bags are created through incoming BMM,57007,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1537,ARFP_Transfer_History1,[1]CR 5986_053_IT_WS_Arrival Flight Progress_ Transfer_ Verify the bag count when transfer bags are created through outstation BPM,57008,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1538,ARFP_Transfer_History2,[1]CR 5986_054_IT_WS_Arrival Flight Progress_ Transfer_ Verify the functionality of checkboxes present in the screen,57009,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1539,ARFP_Transfer_History2,[1]CR 5986_055_IT_WS_Arrival Flight Progress_ Transfer_ Verify the bag count when departure flight is frozen and Inactive,57010,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1540,ARFP_Transfer_History2,[1]CR 5986_056_IT_WS_Arrival Flight Progress_ Transfer_ Verify the bag count at Current View and At Flight Arrival View,57011,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1541,ARFP_Transfer_History2,[1]CR 5986_057_IT_WS_Arrival Flight Progress_ Transfer_ Verify the sorting in the screen,57012,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1542,ARFP_Transfer_History2,[1]CR 5986_058_IT_WS_Arrival Flight Progress_ Transfer_ Verify the bag count when transfer bags are created through Transfer BSM_Historical Range,57013,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1543,ARFP_Transfer_History2,[1]CR 5986_059_IT_WS_Arrival Flight Progress_ Transfer_ Verify the bag count when transfer bags are created through outstation BPM_Historical Range,57014,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1544,ARFP_Transfer_History3,[1]CR 5986_060_IT_WS_Arrival Flight Progress_ Transfer_ Verify the functionality of control dropdown options,57015,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1545,ARFP_Transfer_History3,[1]CR 5986_061_IT_WS_ Arrival Flight Progress_ Flight History_ Verify the details in Flight History when performing different flight operation_ Arrive_ Cancel_ Update ETA_ Freeze_ Unfreeze,57016,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1546,ARFP_Transfer_History3,[1]CR 5986_062_IT_WS_ Arrival Flight Progress_ Flight History_ Verify the sorting in Event Date and Time,57017,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,0,0,0,0,0,0,0
1547,TK (IST),[1]CR 5986_012_IT_WS_ Arrival Flight Progress_ Arrival Status_ Verify the count of NOT LOADED_ENROUTED_ TERMINATING_  Econ OK n First Not Ok_ TRANSFER_ PEcon Ok n PRIO Not Ok _ Operation n Historical Range_  In GUI n in Print Report,81843,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,3,0,0,3,1,0,0
1548,TK (IST),[1]CR 5986_014_IT_WS_ Arrival Flight Progress_ Arrival Status_ Verify the count of OFFLOADED_ TRANSFER_  Econ OK n First Not Ok_Operation n Historical Range_  In GUI n in Print Report,81844,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,3,0,0,3,1,0,0
1549,TK (IST),[1]CR 5986_017_IT_WS_ Arrival Flight Progress_ Arrival Status_ Verify the count of LOADED_RUSH_ Ok n Not Ok _ Operation n Historical Range_ In GUI n in Print Report,81845,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,3,0,0,3,1,0,0
1550,TK (IST),[1]CR 5986_020_IT_WS_ Arrival Flight Progress_ Arrival Status_ Verify the count of UNK_ NOT LOADED bags_ Assigned  Unk bags_ Unassigned Unk bags_ Operation n Historical Range_ In GUI n in Print Report,81846,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,3,0,0,3,1,0,0
1551,TK (IST),[1]CR 5986_024_IT_WS_ Arrival Flight Progress_ GUI Validation_ Verify the functionality of Auto Refresh,81847,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,3,0,0,3,1,0,0
1552,TK (IST),[1]CR 5986_027_IT_WS_ Arrival Flight Progress_ Verify the functionality of Agent Dropdown,81848,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,3,0,0,3,1,0,0
1553,TK (IST),[1]CR 5986_054_IT_WS_Arrival Flight Progress_ Transfer_ Verify the functionality of checkboxes present in the screen,81857,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,3,0,0,3,1,0,0
1554,TK (IST),[1]CR 5986_061_IT_WS_ Arrival Flight Progress_ Flight History_ Verify the details in Flight History when performing different flight operation_ Arrive_ Cancel_ Update ETA_ Freeze_ Unfreeze,81859,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,3,0,0,3,1,0,0
1555,TK (IST),[1]CR 5986_063_IT_WS_Arrival Bag List Enquiry_ Verify the bag Count of EXPECTED_ TERMINATING_ PRIO n ECON bags,81860,7420,CR 5986 ->IWS Arrival Flights> New screens to present Arrival Flight information in more details,3,0,0,3,1,0,0
1556,Configuration menu,[1]CR_4516_002_WS_Generate the flight schedule for 8 days,62819,7421,QC 5328:-> HKG Only: Changes to audit trail and/or IWS Bag Enqujiry to display RFID readpoint used,11,0,0,1,1,0,0
1557,Bag menu,[1]QC_6176_IT_01_Verify the pagination in bag enquiry screen when more than 100 record exist with same pax surname,46618,7425,QC 6176 ->Introduce pagination in Bag enquiry screen,5,0,0,3,3,1,0
1558,Bag menu,[1]QC_6176_IT_02_Verify the pagination in bag enquiry screen when 500 record exist with same pax surname in different flights,46619,7425,QC 6176 ->Introduce pagination in Bag enquiry screen,5,0,0,3,3,1,0
1559,Bag menu,[1]QC_6176_IT_03_Verify the pagination in bag enquiry screen when 500 record exist with same pax surname in different flights in the historical range,46620,7425,QC 6176 ->Introduce pagination in Bag enquiry screen,5,0,0,3,3,1,0
1560,Bag menu,[1]QC_6176_IT_04_Verify the pagination in bag enquiry screen when bags are loaded_offloaded_stop_unstop_deleted in different flights with same pax surname,46621,7425,QC 6176 ->Introduce pagination in Bag enquiry screen,5,0,0,3,3,1,0
1561,Bag menu,[1]QC_6176_IT_05_Verify the pagination in bag enquiry screen when bags are reflighted and authorized in different flights with same pax surname,46622,7425,QC 6176 ->Introduce pagination in Bag enquiry screen,5,0,0,3,3,1,0
1562,Bag menu,[1]QC_6176_IT_06_Verify the pagination when issuer code is different from the flight with same pax surname,46623,7425,QC 6176 ->Introduce pagination in Bag enquiry screen,5,0,0,3,3,1,0
1563,Bag menu,[1]QC_6176_IT_07_Verify the pagination in bag enquiry screen when half of the pax surname is same for different flights,46624,7425,QC 6176 ->Introduce pagination in Bag enquiry screen,5,0,0,3,3,1,0
1564,Bag menu,[1]QC_6176_IT_08_Verify the Print report when selecting a bag tag from the pop up in the bag enquiry screen,46625,7425,QC 6176 ->Introduce pagination in Bag enquiry screen,5,0,0,3,3,0,0
1565,KLM,[1]QC_5913_001_IT_HHT_Verify count_ sorting  and data validation for Hold of bags of multi leg flight,82155,7427,QC 5913-HHT> ULD Hold List to show bags per destination in SORT type containers and to ULD and Hold list be sorted correctly,3,0,0,2,1,0,0
1566,KLM,[1]QC_5913_002_IT_HHT_Verify count_ sorting  and data validation for BHE of non cart type of bags of multi leg flight,82156,7427,QC 5913-HHT> ULD Hold List to show bags per destination in SORT type containers and to ULD and Hold list be sorted correctly,3,0,0,2,1,0,0
1567,KLM,[1]QC_5913_004_IT_HHT_Verify sorting order in ULD_Hold list for bags of multi leg flight,82158,7427,QC 5913-HHT> ULD Hold List to show bags per destination in SORT type containers and to ULD and Hold list be sorted correctly,3,0,0,2,1,0,0
1568,KLM,[1]QC_5913_008_IT_HHT_Verify count and validation in ULD or Hold list for bags of multi leg flight on merge from HOLD TO BHE,82162,7427,QC 5913-HHT> ULD Hold List to show bags per destination in SORT type containers and to ULD and Hold list be sorted correctly,3,0,0,2,1,0,0
1569,KLM,[1]QC_5913_009_IT_HHT_Verify count and validation in ULD or Hold list on navigation To_ Bags to Load,82163,7427,QC 5913-HHT> ULD Hold List to show bags per destination in SORT type containers and to ULD and Hold list be sorted correctly,3,0,0,2,1,0,0
1570,KLM,[1]QC_5913_011_IT_HHT_Verify count and validation in ULD or Hold list on move bag_same flight,82165,7427,QC 5913-HHT> ULD Hold List to show bags per destination in SORT type containers and to ULD and Hold list be sorted correctly,3,0,0,2,1,0,0
1571,KLM,[1]QC_5913_012_IT_HHT_Verify count and validation in ULD Hold list on move bag_different flight,82166,7427,QC 5913-HHT> ULD Hold List to show bags per destination in SORT type containers and to ULD and Hold list be sorted correctly,3,0,0,2,1,0,0
1572,KLM,[1]QC_5913_013_IT_HHT_HHT_Verify up and down button for flight with one destination  in ULD  or Hold list,82167,7427,QC 5913-HHT> ULD Hold List to show bags per destination in SORT type containers and to ULD and Hold list be sorted correctly,3,0,0,2,1,0,0
1573,KLM,[1]QC_5913_016_IT_HHT_Verify the scroll bar in ULD Hold list for multiple ULD and holds,82170,7427,QC 5913-HHT> ULD Hold List to show bags per destination in SORT type containers and to ULD and Hold list be sorted correctly,3,0,0,2,1,0,0
1574,KLM,[1]QC_5913_017_IT_HHT_Verify count and validation in ULD Hold list on altering BHE code in OPS,82171,7427,QC 5913-HHT> ULD Hold List to show bags per destination in SORT type containers and to ULD and Hold list be sorted correctly,3,0,0,2,1,0,0
1575,New Enahancements & CRs,[1]QC_6047_001_IT_WS_Verify agent dropdown textbox and data on the Enquire Rush Bags_Forward Bag To LZ_forward held bag_forward OnHand Bag  for the user with multi-Agent privilege,48721,7450,QC 6047->HKG> Remaining screens for Global Agent,3,0,0,3,1,0,0
1576,New Enahancements & CRs,[1]QC_6047_002_IT_WS__Verify the result displayed on selecting any particular agent  on the  Manage Irregularities screen _Marked bag_ Not authorized bags_Reflight bags,48722,7450,QC 6047->HKG> Remaining screens for Global Agent,3,0,0,3,1,0,0
1577,New Enahancements & CRs,[1]QC_6047_003_IT_WS_Verify agent dropdown textbox  and data on the Flight Statistics_hourly statistics_Missing departure bags screen for the user with multi-Agent privilege,48723,7450,QC 6047->HKG> Remaining screens for Global Agent,3,0,0,3,1,0,0
1578,New Enahancements & CRs,[1]QC_6047_004_IT_WS_Verify agent dropdown textbox and data displayed on the move flight content_pax summary_print container sheet  screen for the user with multi-Agent privilege,48724,7450,QC 6047->HKG> Remaining screens for Global Agent,3,0,0,3,1,0,0
1579,New Enahancements & CRs,[1]QC_6047_005_IT_WS_Verify agent dropdown textbox and data  on the Manage tracking locations_Add tracking locations_update tracking locations for the user with multi-Agent privilege,48725,7450,QC 6047->HKG> Remaining screens for Global Agent,3,0,0,3,1,0,0
1580,New Enahancements & CRs,[1]QC_6047_006_IT_WS_Verify agent dropdown textbox and data  on the Manage printer_create printer screen  for the user with multi-Agent privilege,48726,7450,QC 6047->HKG> Remaining screens for Global Agent,3,0,0,3,1,0,0
1581,New Enahancements & CRs,[1]QC_6047_007_IT_WS_Verify agent dropdown textbox and data  on the Display printer_update printer screen  for the user with multi-Agent privilege,48727,7450,QC 6047->HKG> Remaining screens for Global Agent,3,0,0,3,1,0,0
1582,New Enahancements & CRs,[1]QC_6047_008_IT_WS_Verify agent dropdown textbox and data  on the Manage CS templates _Activity reporting menu screen _ for the user with multi-Agent privilege,48728,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1583,New Enahancements & CRs,[1]QC_6047_009_IT_WS_Verify agent dropdown textbox and data  on the Manage flight schedules_create flight schedules _update flight schedules screen  for the user with multi-Agent privilege,48729,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1584,New Enahancements & CRs,[1]QC_6047_010_IT_WS_Verify agent dropdown textbox and data  on the arrival manage flight_ Add flight screen for the user with multi-Agent privilege,48730,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1585,New Enahancements & CRs,[1]QC_6047_011_IT_WS_Verify agent dropdown textbox and data  on the arrival update flight_ view flight_Unassigned unknown bags  screen for the user with multi-Agent privilege,48731,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1586,New Enahancements & CRs,[1]QC_6047_012_IT_WS_Verify agent dropdown textbox and data  on the Departure Manage flight_Add flight_update _view flight screen  for the user with multi-Agent privilege,48732,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1587,New Enahancements & CRs,[1]QC_6047_013_IT_HHT_Verify if user having global agent role added to it can access the any data irrespective of GHA on suggest BHE and reflight Bag screen,48733,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1588,New Enahancements & CRs,[1]QC_6047_014_IT_HHT_Verify if user having global agent role added to it can access the any data irrespective of GHA on Send QoH and Security Clearance screen,48734,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1589,New Enahancements & CRs,[1]QC_6047_015_IT_HHT_Verify if user having global agent role added to it can access the any data irrespective of GHA on Quick Reflight  and position Uld screen,48735,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1590,New Enahancements & CRs,[1]QC_6047_016_IT_HHT_Verify if user having global agent role added to it can access the any data irrespective of GHA on Flight details_Rush bag enquiry,48736,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1591,New Enahancements & CRs,[1]QC_6047_017_IT_HHT_Verify if user having global agent role added to it can access the any data irrespective of GHA on Crew bag_Extra crew bags,48737,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1592,New Enahancements & CRs,[1]QC_6047_018_IT_HHT_Verify if user having global agent role added to it can access the any data irrespective of GHA on Arrival flight monitor_arrival transfer screen,48738,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1593,New Enahancements & CRs,[1]QC_6047_019_IT_HHT_Verify if user having global agent role added to it can access the any data irrespective of GHA on Scan Arrival Bag_Manage Alerts screen,48739,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1594,New Enahancements & CRs,[1]QC_6047_020_IT_HHT_Verify if user having global agent role added to it can access the any data irrespective of GHA on Merge BHE & Hold_merge FromToHolds_BHE & Hold List,48740,7450,QC 6047->HKG> Remaining screens for Global Agent,2,0,0,3,1,0,0
1595,HKG,[1]QC_6146_IT_04_Verify the multiple lateral value in HKG Fids when mapping is done in OPS and multiple flights are used,81483,7459,"QC 6146-> HKG Lateral ""insertion"" not working properly",3,0,0,1,1,0,0
1596,Departure Flight menu,[1]CR_4917_003_WS_Bag List Enquiry_Verify the Class and Bag dropdown in Current view for NOA_Crew and OOG Bags,63597,7534,QC_6294_001_WS_Bag Enquiry_Verify on enquiry bag in Bag enquiry screen single record is being displayed,2,0,0,1,1,0,0
